time,message
1/31/2017 17:05,The new sous vide eggs bites are SOO GOOD! Well done! :)
1/31/2017 17:04,"I'm not a coffee person but tell me, Frappuccino, Frappuccino¬Æ Blended Cr√®me, Lattes, etc., do they have coffee in them?  I know that is a strange question but when you are not a coffee drinker, they just all sound the same."
1/31/2017 17:04,"Im proud to have worked for this company. Thankyou for taking a stand. Ill buy more coffee to make up for the Trump supporters boycotting your company, and i have many friends that feel the same. Good work Starbucks!"
1/31/2017 16:58,Patricia H Pennington I've been a customer for sometime. Suddenly my App doesn't work and in it's place is a new window stating that I need to Join and order Online to receive rewards. That's not going to happen for me. I don't text while I'm driving.
1/31/2017 16:57,"I just vowed to spend less money on coffee and then you go and do something else socially responsible!!  I love Starbucks, happy to spend my money here.  Shining example!!"
1/31/2017 16:54,"Starbucks on Lake Cook & Lexington in Wheeling, IL. Pay by cash or go to another store. They double charge if you pay by credit card. It's happened to me couple of times. I was told to call to corporate office, but they don't care at all and don't want to resolve any problem.""How would you rate the support you received?"" they ask. HORRIBLE!!!!"
1/31/2017 16:54,"Thank you, Starbucks, for standing with refugees and against Trump's executive order."
1/31/2017 16:52,I have always been proud of the stances you take and this time is no different. Thank you again starbucks.
1/31/2017 16:51,Good on you for supporting those folks who currently are in need.
1/31/2017 16:49,In the app it has 3 beverage challenge and says tap start but there is no start button???
1/31/2017 16:49,"African American youth unemployment is above 50%. Starbucks plans to hire 10,000 refugees. We need to take care of ourselves first. Merica."
1/31/2017 16:49,"So Starbucks is taking 10,000 jobs away from American citizens. Time to look into this company and it's anti-American positions."
1/31/2017 16:47,Thank you for coming out and standing with the refugees and their plight.  I have always loved Starbucks (I even have a dog named after your company!) and will continue to do so.
1/31/2017 16:45,I refuse to go back. Give people that are Americans in need of work first. AMERICA FIRST!!!!!!!!! What's wrong with you Starbucks? You know you just lost a lot of customers!!!!
1/31/2017 16:44,"stand firm, starbucks. i am betting you will not see an appreciable drop in business in spite of the pledges of boycott...after all, this is coffee we are talking about..."
1/31/2017 16:43,"Thank you, Starbucks, for supporting refugees! This country is big enough to support all - including refugees, veterans, and immigrants. That's what the veterans fought for. Keeping my stock and will add more when I can. ‚ù§Ô∏è‚ù§Ô∏è‚ù§Ô∏è"
1/31/2017 16:42,Thank you for standing up for America and out true values!
1/31/2017 16:41,I just want to express my support for Starbucks and CEO Howard Schultz for their support of refugees and immigrants. NOMUSLIMBAN RESIST
1/31/2017 16:40,"I won't be supporting Starbucks with my patronage any more.
Your decision to hire refugees instead of out of work Americans and veterans 
Is disgraceful .
Shame on you Starbucks ,
Nobody needs your overpriced coffee
Or your  disrespect of the American people Ì†ºÌ∑∫Ì†ºÌ∑∏"
1/31/2017 16:40,Thank you for your support of refugees in America!
1/31/2017 16:40,"Starbucks-
THANK YOU FOR ALL YOU DO, AND ARE DOING TO SUPPORT OUR VETS AND OUR IMMIGRANTS! 

This message is all in caps, because I'm shouting it with glee! I will continue to drink only STARBUCKS!Ì†ΩÌ≤ñ‚òïÔ∏è‚òïÔ∏èÌ†ΩÌ≤ñ‚òïÔ∏èÌ†ΩÌ≤ñ‚òïÔ∏èÌ†ΩÌ≤ñ‚òïÔ∏èÌ†ΩÌ≤ñ‚òïÔ∏èÌ†ΩÌ≤ñ"
1/31/2017 16:39,"African American youth unemployment is above 50%. Starbucks plans to hire 10,000 refugees. We need to take care of ourselves first. Merica."
1/31/2017 16:38,Thank you for your outreach and support for refugees. I will continue to be a proud Starbucks consumer.
1/31/2017 16:37,"If you are actually claiming to be hiring Veterans, how about you come out in the media and prove it??? You are jumping on the band wagon as pro Refugees only! Put up or shut up!
Otherwise I'll do my best to lobby a boycott against you."
1/31/2017 16:34,"Sorry I just stopped patronizing Starbucks over this new release and I encourage everyone to do so.  Dunkin Donuts has great coffee too...

"
1/31/2017 16:33,"So what gives? Are you hiring refugees to go against the President's stance or are you trying to help the interpreters? Are there 10,000 interpreters? Be clear on where you stand with the American People, don't pander. Until I know exactly where you stand, I will be drinking my coffee at home."
1/31/2017 16:32,"Thanks to your CEO for his pledge to hire 10,000 refugees worldwide. I approve of your corporate citizenship wholeheartedly."
1/31/2017 16:31,Starbucks; STILL more popular than Donny Boy will ever be with the American people. :)
1/31/2017 16:30,"Too bad Starbucks can't hire 10,000 veterans."
1/31/2017 16:29,"Thanks for what you're doing!  Always lovely to see corporations acting as good community members and citizens.  And this is 10000 refugees world wide, right?  I'm sure there are many European countries that could really use your help :)"
1/31/2017 16:29,"I support Starbucks and their plan to hire 10,000 refugees!"
1/31/2017 16:28,Switching to you from dunks!!!!! Well done Starbucks!
1/31/2017 16:22,Thank you for supporting immigrants!
1/31/2017 16:21,Starbucks should hire American veterans!!!!
1/31/2017 16:21,..IM DONE with you.. hire VETERANs and underprivledged Americans
1/31/2017 16:20,"Hey, I hear there is a boycott because you committed to hiring refugees.  So . . . I usually make my own, but I'm buying my coffee at Starbucks this morning.  Good work.  And I mean that in every way."
1/31/2017 16:20,Thank you Starbucks for standing for what's right! ‚ù§‚ù§‚ù§ me some Starbucks!
1/31/2017 16:18,"Go to DUNKIN' DONUTS and SHOW your LOVE AND APPRECIATION for ALL VETERANS...DEAD AND ALIVE...
------
and RESERVE  the STARBUCKS STUFF for HORSE ENEMAS.."
1/31/2017 16:18,Thanks to Starbucks for showing their true colors! Selling all stock never darkening their doors and letting all family and friends do the same! Stock is dropping faster than Miley Cirus's drawers! Hope to see it in the $10 range soon!
1/31/2017 16:17,I just purchased 3 25.00 Starbucks cards for Valentine gifts.  I did this in lieu of other gift cards to support Starbucks taking a stand against the horrible immigration ban.  Thank you Starbucks!
1/31/2017 16:17,And thank you for standing up for our veterans.
1/31/2017 16:16,I love Starbucks!!!
1/31/2017 16:15,Thank you starbucks for standing up for immigrants and refugees
1/31/2017 16:14,AmericansFirst!!!!!!!!!!!!!!!
1/31/2017 16:13,Thank you for standing up for American values!
1/31/2017 16:11,I don't normally buy Starbucks but I will be now.
1/31/2017 16:09,"Starbucks, thank you for agreeing to hire refugees after the Muslim ban is lifted. Our families will be sure to do business with you in the future. We stand against those who boycott against you. We have your back."
